6.49	-0.816938	-0.842446
6.5	-0.803683	-0.829861
6.51	-0.790101	-0.816938
6.52	-0.776197	-0.803683
6.53	-0.761976	-0.790101
6.54	-0.747445	-0.776197
6.55	-0.732608	-0.761976
6.56	-0.717472	-0.747445
6.57	-0.702043	-0.732608
6.58	-0.686326	-0.717472
6.59	-0.670329	-0.702043
6.6	-0.654056	-0.686326
6.61	-0.637515	-0.670329
6.62	-0.620712	-0.654056
6.63	-0.603654	-0.637515
6.64	-0.586347	-0.620712
6.65	-0.568798	-0.603654
6.66	-0.551015	-0.586347
6.67	-0.533004	-0.568798
6.68	-0.514772	-0.551015
6.69	-0.496326	-0.533004
6.7	-0.477675	-0.514772
6.71	-0.458825	-0.496326
6.72	-0.439783	-0.477675
6.73	-0.420557	-0.458825
6.74	-0.401156	-0.439783
6.75	-0.381586	-0.420557
6.76	-0.361855	-0.401156
6.77	-0.341971	-0.381586
6.78	-0.321942	-0.361855
6.79	-0.301775	-0.341971
6.8	-0.28148	-0.321942
6.81	-0.261064	-0.301775
6.82	-0.240534	-0.28148
6.83	-0.2199	-0.261064
6.84	-0.199169	-0.240534
6.85	-0.17835	-0.2199
6.86	-0.157451	-0.199169
6.87	-0.13648	-0.17835
6.88	-0.115445	-0.157451
6.89	-0.0943555	-0.13648
6.9	-0.073219	-0.115445
6.91	-0.0520442	-0.0943555
6.92	-0.0308395	-0.073219
6.93	-0.00961341	-0.0520442
6.94	0.0116257	-0.0308395
6.95	0.0328694	-0.00961341
6.96	0.0541091	0.0116257
6.97	0.0753364	0.0328694
6.98	0.0965429	0.0541091
6.99	0.11772	0.0753364
7	0.13886	0.0965429
7.01	0.159953	0.11772
7.02	0.180991	0.13886
7.03	0.201967	0.159953
7.04	0.222871	0.180991
7.05	0.243696	0.201967
7.06	0.264432	0.222871
7.07	0.285072	0.243696
7.08	0.305608	0.264432
7.09	0.326031	0.285072
7.1	0.346333	0.305608
7.11	0.366506	0.326031
7.12	0.386541	0.346333
7.13	0.406432	0.366506
7.14	0.426169	0.386541
7.15	0.445745	0.406432
7.16	0.465153	0.426169
7.17	0.484384	0.445745
7.18	0.50343	0.465153
7.19	0.522285	0.484384
7.2	0.54094	0.50343
7.21	0.559388	0.522285
7.22	0.577621	0.54094
7.23	0.595633	0.559388
7.24	0.613416	0.577621
7.25	0.630962	0.595633
7.26	0.648266	0.613416
7.27	0.665319	0.630962
7.28	0.682116	0.648266
7.29	0.698649	0.665319
7.3	0.714911	0.682116
7.31	0.730896	0.698649
7.32	0.746599	0.714911
7.33	0.762011	0.730896
7.34	0.777128	0.746599
7.35	0.791942	0.762011
7.36	0.806449	0.777128
7.37	0.820642	0.791942
7.38	0.834515	0.806449
7.39	0.848063	0.820642
7.4	0.861281	0.834515
7.41	0.874162	0.848063
7.42	0.886703	0.861281
7.43	0.898897	0.874162
7.44	0.91074	0.886703
7.45	0.922227	0.898897
7.46	0.933354	0.91074
7.47	0.944115	0.922227
7.48	0.954507	0.933354
7.49	0.964526	0.944115
7.5	0.974166	0.954507
7.51	0.983425	0.964526
7.52	0.992298	0.974166
7.53	1.00078	0.983425
7.54	1.00887	0.992298
7.55	1.01657	1.00078
7.56	1.02387	1.00887
7.57	1.03076	1.01657
7.58	1.03725	1.02387
7.59	1.04333	1.03076
7.6	1.049	1.03725
7.61	1.05426	1.04333
7.62	1.05911	1.049
7.63	1.06354	1.05426
7.64	1.06755	1.05911
7.65	1.07114	1.06354
7.66	1.07431	1.06755
7.67	1.07705	1.07114
7.68	1.07937	1.07431
7.69	1.08127	1.07705
7.7	1.08274	1.07937
7.71	1.08378	1.08127
7.72	1.0844	1.08274
7.73	1.08459	1.08378
7.74	1.08435	1.0844
7.75	1.08368	1.08459
7.76	1.08259	1.08435
7.77	1.08107	1.08368
7.78	1.07912	1.08259
7.79	1.07675	1.08107
7.8	1.07395	1.07912
7.81	1.07073	1.07675
7.82	1.06708	1.07395
7.83	1.06302	1.07073
7.84	1.05853	1.06708
7.85	1.05362	1.06302
7.86	1.0483	1.05853
7.87	1.04257	1.05362
7.88	1.03642	1.0483
7.89	1.02987	1.04257
7.9	1.0229	1.03642
7.91	1.01553	1.02987
7.92	1.00776	1.0229
7.93	0.999596	1.01553
7.94	0.991032	1.00776
7.95	0.982077	0.999596
7.96	0.972733	0.991032
7.97	0.963005	0.982077
7.98	0.952895	0.972733
7.99	0.942409	0.963005
8	0.93155	0.952895
8.01	0.920322	0.942409
8.02	0.90873	0.93155
8.03	0.896778	0.920322
8.04	0.884472	0.90873
8.05	0.871815	0.896778
8.06	0.858813	0.884472
8.07	0.845472	0.871815
8.08	0.831796	0.858813
8.09	0.81779	0.845472
8.1	0.803461	0.831796
8.11	0.788814	0.81779
8.12	0.773855	0.803461
8.13	0.758589	0.788814
8.14	0.743023	0.773855
8.15	0.727163	0.758589
8.16	0.711015	0.743023
8.17	0.694585	0.727163
8.18	0.677881	0.711015
8.19	0.660909	0.694585
8.2	0.643675	0.677881
8.21	0.626186	0.660909
8.22	0.608449	0.643675
8.23	0.590472	0.626186
8.24	0.572262	0.608449
8.25	0.553824	0.590472
8.26	0.535168	0.572262
8.27	0.516301	0.553824
8.28	0.497229	0.535168
8.29	0.477961	0.516301
8.3	0.458504	0.497229
8.31	0.438866	0.477961
8.32	0.419055	0.458504
8.33	0.399078	0.438866
8.34	0.378944	0.419055
8.35	0.358661	0.399078
8.36	0.338236	0.378944
8.37	0.317678	0.358661
8.38	0.296996	0.338236
8.39	0.276196	0.317678
8.4	0.255288	0.296996
8.41	0.234281	0.276196
8.42	0.213181	0.255288
8.43	0.191998	0.234281
8.44	0.17074	0.213181
8.45	0.149417	0.191998
8.46	0.128035	0.17074
8.47	0.106604	0.149417
8.48	0.0851321	0.128035
8.49	0.0636282	0.106604
8.5	0.0421009	0.0851321
8.51	0.0205586	0.0636282
8.52	-0.000989961	0.0421009
8.53	-0.0225362	0.0205586
8.54	-0.0440716	-0.000989961
8.55	-0.0655874	-0.0225362
8.56	-0.087075	-0.0440716
8.57	-0.108526	-0.0655874
8.58	-0.129932	-0.087075
8.59	-0.151283	-0.108526
8.6	-0.172572	-0.129932
8.61	-0.193791	-0.151283
8.62	-0.214929	-0.172572
8.63	-0.23598	-0.193791
8.64	-0.256935	-0.214929
8.65	-0.277784	-0.23598
8.66	-0.298521	-0.256935
8.67	-0.319136	-0.277784
8.68	-0.339622	-0.298521
8.69	-0.359969	-0.319136
8.7	-0.380171	-0.339622
8.71	-0.400218	-0.359969
8.72	-0.420103	-0.380171
8.73	-0.439818	-0.400218
8.74	-0.459354	-0.420103
8.75	-0.478705	-0.439818
8.76	-0.497862	-0.459354
8.77	-0.516818	-0.478705
8.78	-0.535564	-0.497862
8.79	-0.554094	-0.516818
8.8	-0.5724	-0.535564
8.81	-0.590475	-0.554094
8.82	-0.60831	-0.5724
8.83	-0.6259	-0.590475
8.84	-0.643238	-0.60831
8.85	-0.660315	-0.6259
8.86	-0.677125	-0.643238
8.87	-0.693662	-0.660315
8.88	-0.709919	-0.677125
8.89	-0.725889	-0.693662
8.9	-0.741566	-0.709919
8.91	-0.756944	-0.725889
8.92	-0.772016	-0.741566
8.93	-0.786776	-0.756944
8.94	-0.801218	-0.772016
8.95	-0.815337	-0.786776
8.96	-0.829126	-0.801218
8.97	-0.842581	-0.815337
8.98	-0.855696	-0.829126
8.99	-0.868465	-0.842581
9	-0.880883	-0.855696
9.01	-0.892946	-0.868465
9.02	-0.904648	-0.880883
9.03	-0.915985	-0.892946
9.04	-0.926951	-0.904648
9.05	-0.937544	-0.915985
9.06	-0.947757	-0.926951
9.07	-0.957588	-0.937544
9.08	-0.967033	-0.947757
9.09	-0.976086	-0.957588
9.1	-0.984745	-0.967033
9.11	-0.993007	-0.976086
9.12	-1.00087	-0.984745
9.13	-1.00832	-0.993007
9.14	-1.01537	-1.00087
9.15	-1.02201	-1.00832
9.16	-1.02823	-1.01537
9.17	-1.03404	-1.02201
9.18	-1.03943	-1.02823
9.19	-1.04441	-1.03404
9.2	-1.04895	-1.03943
9.21	-1.05308	-1.04441
9.22	-1.05678	-1.04895
9.23	-1.06005	-1.05308
9.24	-1.06289	-1.05678
9.25	-1.0653	-1.06005
9.26	-1.06729	-1.06289
9.27	-1.06884	-1.0653
9.28	-1.06995	-1.06729
9.29	-1.07064	-1.06884
9.3	-1.07089	-1.06995
9.31	-1.07071	-1.07064
9.32	-1.07009	-1.07089
9.33	-1.06904	-1.07071
9.34	-1.06756	-1.07009
